LayerDate,MonthlyMeanSst,LayerName,Year,Month,Fyear,Region,AnnualMeanSst,AnnualLtm,MonthlyLtm,MonthlyMeanSstPercentileRank,AnnualMeanSstPercentileRank,AnnualAnomaly,MonthlyAnomaly,AnnualPercentageOfLtm,MonthlyPercentageOfLtm
2008-12-01,29.10901083855771,cropped_sst_198501.nc,2008,Dec,2009,Dry Tropics,26.4,26.2,28,100,55,0.2,1.1,100.8,104
2008-12-01,28.47607771055661,cropped_sst_198501.nc,2008,Dec,2009,Mackay Whitsunday Isaac,25.7,25.6,27.4,100,48.5,0.1,1.1,100.4,103.9
2008-12-01,29.170442166311215,cropped_sst_198501.nc,2008,Dec,2009,Wet Tropics,26.7,26.5,28.1,96.7,67.9,0.2,1.1,100.8,103.8
2009-01-01,29.12349598582198,cropped_sst_198501.nc,2009,Jan,2009,Dry Tropics,26.4,26.2,28.6,80,55,0.2,0.5,100.8,101.8
2009-01-01,28.65882058986131,cropped_sst_198501.nc,2009,Jan,2009,Mackay Whitsunday Isaac,25.7,25.6,28.1,83.3,48.5,0.1,0.6,100.4,102
2009-01-01,29.27244585257575,cropped_sst_198501.nc,2009,Jan,2009,Wet Tropics,26.7,26.5,28.8,90,67.9,0.2,0.5,100.8,101.6
2009-02-01,28.88044711632457,cropped_sst_198501.nc,2009,Feb,2009,Dry Tropics,26.4,26.2,28.9,50,55,0.2,-0,100.8,99.9
2009-02-01,28.456207208342292,cropped_sst_198501.nc,2009,Feb,2009,Mackay Whitsunday Isaac,25.7,25.6,28.4,56.7,48.5,0.1,0.1,100.4,100.2
2009-02-01,29.094548784868813,cropped_sst_198501.nc,2009,Feb,2009,Wet Tropics,26.7,26.5,29,46.7,67.9,0.2,0.1,100.8,100.3
2009-03-01,27.960731687261482,cropped_sst_198501.nc,2009,Mar,2009,Dry Tropics,26.4,26.2,28.2,26.7,55,0.2,-0.2,100.8,99.2
2009-03-01,27.445490274244055,cropped_sst_198501.nc,2009,Mar,2009,Mackay Whitsunday Isaac,25.7,25.6,27.8,23.3,48.5,0.1,-0.4,100.4,98.7
2009-03-01,28.121931380743586,cropped_sst_198501.nc,2009,Mar,2009,Wet Tropics,26.7,26.5,28.4,20,67.9,0.2,-0.3,100.8,99
2009-04-01,27.58012197334269,cropped_sst_198501.nc,2009,Apr,2009,Dry Tropics,26.4,26.2,27.2,73.3,55,0.2,0.4,100.8,101.4
2009-04-01,26.99081867652067,cropped_sst_198501.nc,2009,Apr,2009,Mackay Whitsunday Isaac,25.7,25.6,26.8,63.3,48.5,0.1,0.2,100.4,100.7
2009-04-01,27.746895278834263,cropped_sst_198501.nc,2009,Apr,2009,Wet Tropics,26.7,26.5,27.3,76.7,67.9,0.2,0.4,100.8,101.6
2009-05-01,25.945785904964456,cropped_sst_198501.nc,2009,May,2009,Dry Tropics,26.4,26.2,25.8,63.3,55,0.2,0.1,100.8,100.6
2009-05-01,25.451526363065792,cropped_sst_198501.nc,2009,May,2009,Mackay Whitsunday Isaac,25.7,25.6,25.3,63.3,48.5,0.1,0.2,100.4,100.6
2009-05-01,26.116263504923467,cropped_sst_198501.nc,2009,May,2009,Wet Tropics,26.7,26.5,25.9,60,67.9,0.2,0.2,100.8,100.8
2009-06-01,24.88944442356182,cropped_sst_198501.nc,2009,Jun,2009,Dry Tropics,26.4,26.2,24.4,83.3,55,0.2,0.5,100.8,102
2009-06-01,24.151928749049183,cropped_sst_198501.nc,2009,Jun,2009,Mackay Whitsunday Isaac,25.7,25.6,23.7,80,48.5,0.1,0.5,100.4,101.9
2009-06-01,25.187716594241586,cropped_sst_198501.nc,2009,Jun,2009,Wet Tropics,26.7,26.5,24.6,83.3,67.9,0.2,0.6,100.8,102.4
2009-07-01,24.6063549977331,cropped_sst_198501.nc,2009,Jul,2010,Dry Tropics,26.7,26.2,23.5,96.7,87.3,0.5,1.1,101.9,104.7
2009-07-01,23.337960229109658,cropped_sst_198501.nc,2009,Jul,2010,Mackay Whitsunday Isaac,26.1,25.6,22.6,86.7,87.3,0.5,0.7,102,103.3
2009-07-01,24.881651633913336,cropped_sst_198501.nc,2009,Jul,2010,Wet Tropics,26.9,26.5,23.9,93.3,87.3,0.4,1,101.5,104.1
2009-08-01,24.367262824764097,cropped_sst_198501.nc,2009,Aug,2010,Dry Tropics,26.7,26.2,23.5,93.3,87.3,0.5,0.9,101.9,103.7
2009-08-01,23.325666059728686,cropped_sst_198501.nc,2009,Aug,2010,Mackay Whitsunday Isaac,26.1,25.6,22.5,86.7,87.3,0.5,0.8,102,103.7
2009-08-01,24.54221118142028,cropped_sst_198501.nc,2009,Aug,2010,Wet Tropics,26.9,26.5,23.9,83.3,87.3,0.4,0.6,101.5,102.7
2009-09-01,25.285907825480308,cropped_sst_198501.nc,2009,Sep,2010,Dry Tropics,26.7,26.2,24.3,90,87.3,0.5,1,101.9,104.1
2009-09-01,24.650032383991984,cropped_sst_198501.nc,2009,Sep,2010,Mackay Whitsunday Isaac,26.1,25.6,23.4,96.7,87.3,0.5,1.3,102,105.3
2009-09-01,25.40703067882827,cropped_sst_198501.nc,2009,Sep,2010,Wet Tropics,26.9,26.5,24.6,90,87.3,0.4,0.8,101.5,103.3
2009-10-01,26.072804846414705,cropped_sst_198501.nc,2009,Oct,2010,Dry Tropics,26.7,26.2,25.5,80,87.3,0.5,0.6,101.9,102.2
2009-10-01,25.509528199794886,cropped_sst_198501.nc,2009,Oct,2010,Mackay Whitsunday Isaac,26.1,25.6,24.8,83.3,87.3,0.5,0.7,102,102.9
2009-10-01,26.254196697193795,cropped_sst_198501.nc,2009,Oct,2010,Wet Tropics,26.9,26.5,25.8,83.3,87.3,0.4,0.5,101.5,101.8
2009-11-01,26.558102933371938,cropped_sst_198501.nc,2009,Nov,2010,Dry Tropics,26.7,26.2,26.8,26.7,87.3,0.5,-0.2,101.9,99.1
2009-11-01,26.10103142868028,cropped_sst_198501.nc,2009,Nov,2010,Mackay Whitsunday Isaac,26.1,25.6,26.2,43.3,87.3,0.5,-0.1,102,99.6
2009-11-01,26.694765342271715,cropped_sst_198501.nc,2009,Nov,2010,Wet Tropics,26.9,26.5,27,26.7,87.3,0.4,-0.3,101.5,98.9
2009-12-01,28.09253399029657,cropped_sst_198501.nc,2009,Dec,2010,Dry Tropics,26.7,26.2,28,46.7,87.3,0.5,0.1,101.9,100.3
2009-12-01,27.720046237483277,cropped_sst_198501.nc,2009,Dec,2010,Mackay Whitsunday Isaac,26.1,25.6,27.4,66.7,87.3,0.5,0.3,102,101.2
2009-12-01,28.19724733304461,cropped_sst_198501.nc,2009,Dec,2010,Wet Tropics,26.9,26.5,28.1,46.7,87.3,0.4,0.1,101.5,100.3
2010-01-01,28.714281844575876,cropped_sst_198501.nc,2010,Jan,2010,Dry Tropics,26.7,26.2,28.6,50,87.3,0.5,0.1,101.9,100.4
2010-01-01,28.367261793081898,cropped_sst_198501.nc,2010,Jan,2010,Mackay Whitsunday Isaac,26.1,25.6,28.1,60,87.3,0.5,0.3,102,101
2010-01-01,28.95142593280503,cropped_sst_198501.nc,2010,Jan,2010,Wet Tropics,26.9,26.5,28.8,56.7,87.3,0.4,0.2,101.5,100.5
2010-02-01,28.95962055330354,cropped_sst_198501.nc,2010,Feb,2010,Dry Tropics,26.7,26.2,28.9,56.7,87.3,0.5,0.1,101.9,100.2
2010-02-01,28.735601296367523,cropped_sst_198501.nc,2010,Feb,2010,Mackay Whitsunday Isaac,26.1,25.6,28.4,76.7,87.3,0.5,0.3,102,101.2
2010-02-01,29.150397118248232,cropped_sst_198501.nc,2010,Feb,2010,Wet Tropics,26.9,26.5,29,56.7,87.3,0.4,0.2,101.5,100.5
2010-03-01,28.52361785557858,cropped_sst_198501.nc,2010,Mar,2010,Dry Tropics,26.7,26.2,28.2,70,87.3,0.5,0.3,101.9,101.1
2010-03-01,28.088714131153257,cropped_sst_198501.nc,2010,Mar,2010,Mackay Whitsunday Isaac,26.1,25.6,27.8,63.3,87.3,0.5,0.3,102,101
2010-03-01,28.81161554281462,cropped_sst_198501.nc,2010,Mar,2010,Wet Tropics,26.9,26.5,28.4,76.7,87.3,0.4,0.4,101.5,101.4
2010-04-01,27.384728979612106,cropped_sst_198501.nc,2010,Apr,2010,Dry Tropics,26.7,26.2,27.2,63.3,87.3,0.5,0.2,101.9,100.7
2010-04-01,27.046211856697358,cropped_sst_198501.nc,2010,Apr,2010,Mackay Whitsunday Isaac,26.1,25.6,26.8,70,87.3,0.5,0.2,102,100.9
2010-04-01,27.442427807336248,cropped_sst_198501.nc,2010,Apr,2010,Wet Tropics,26.9,26.5,27.3,56.7,87.3,0.4,0.1,101.5,100.5
2010-05-01,26.27666659988362,cropped_sst_198501.nc,2010,May,2010,Dry Tropics,26.7,26.2,25.8,80,87.3,0.5,0.5,101.9,101.8
2010-05-01,25.766160951732598,cropped_sst_198501.nc,2010,May,2010,Mackay Whitsunday Isaac,26.1,25.6,25.3,80,87.3,0.5,0.5,102,101.8
2010-05-01,26.548366429573363,cropped_sst_198501.nc,2010,May,2010,Wet Tropics,26.9,26.5,25.9,83.3,87.3,0.4,0.6,101.5,102.5
2010-06-01,25.07214097278874,cropped_sst_198501.nc,2010,Jun,2010,Dry Tropics,26.7,26.2,24.4,93.3,87.3,0.5,0.7,101.9,102.8
2010-06-01,24.199893599412267,cropped_sst_198501.nc,2010,Jun,2010,Mackay Whitsunday Isaac,26.1,25.6,23.7,83.3,87.3,0.5,0.5,102,102.1
2010-06-01,25.47180507845827,cropped_sst_198501.nc,2010,Jun,2010,Wet Tropics,26.9,26.5,24.6,96.7,87.3,0.4,0.9,101.5,103.5
2010-07-01,24.50617889983221,cropped_sst_198501.nc,2010,Jul,2011,Dry Tropics,26.6,26.2,23.5,93.3,80.9,0.4,1,101.5,104.3
2010-07-01,23.447960232497365,cropped_sst_198501.nc,2010,Jul,2011,Mackay Whitsunday Isaac,25.9,25.6,22.6,93.3,74.4,0.3,0.8,101.2,103.8
2010-07-01,24.96145309007555,cropped_sst_198501.nc,2010,Jul,2011,Wet Tropics,26.8,26.5,23.9,96.7,80.9,0.3,1.1,101.1,104.4
2010-08-01,24.664593505342477,cropped_sst_198501.nc,2010,Aug,2011,Dry Tropics,26.6,26.2,23.5,100,80.9,0.4,1.2,101.5,105
2010-08-01,23.57910729601469,cropped_sst_198501.nc,2010,Aug,2011,Mackay Whitsunday Isaac,25.9,25.6,22.5,96.7,74.4,0.3,1.1,101.2,104.8
2010-08-01,25.028889886739023,cropped_sst_198501.nc,2010,Aug,2011,Wet Tropics,26.8,26.5,23.9,100,80.9,0.3,1.1,101.1,104.7
2010-09-01,25.78620599472749,cropped_sst_198501.nc,2010,Sep,2011,Dry Tropics,26.6,26.2,24.3,100,80.9,0.4,1.5,101.5,106.1
2010-09-01,24.87032378105848,cropped_sst_198501.nc,2010,Sep,2011,Mackay Whitsunday Isaac,25.9,25.6,23.4,100,74.4,0.3,1.5,101.2,106.3
2010-09-01,26.07807762097796,cropped_sst_198501.nc,2010,Sep,2011,Wet Tropics,26.8,26.5,24.6,100,80.9,0.3,1.5,101.1,106
2010-10-01,26.268252018667496,cropped_sst_198501.nc,2010,Oct,2011,Dry Tropics,26.6,26.2,25.5,93.3,80.9,0.4,0.8,101.5,103
2010-10-01,25.65045791417774,cropped_sst_198501.nc,2010,Oct,2011,Mackay Whitsunday Isaac,25.9,25.6,24.8,96.7,74.4,0.3,0.9,101.2,103.4
2010-10-01,26.58504513110495,cropped_sst_198501.nc,2010,Oct,2011,Wet Tropics,26.8,26.5,25.8,93.3,80.9,0.3,0.8,101.1,103
2010-11-01,26.944539287225986,cropped_sst_198501.nc,2010,Nov,2011,Dry Tropics,26.6,26.2,26.8,60,80.9,0.4,0.1,101.5,100.5
2010-11-01,26.296086978294802,cropped_sst_198501.nc,2010,Nov,2011,Mackay Whitsunday Isaac,25.9,25.6,26.2,56.7,74.4,0.3,0.1,101.2,100.4
2010-11-01,27.35492779459764,cropped_sst_198501.nc,2010,Nov,2011,Wet Tropics,26.8,26.5,27,70,80.9,0.3,0.4,101.1,101.3
2010-12-01,28.8350271157779,cropped_sst_198501.nc,2010,Dec,2011,Dry Tropics,26.6,26.2,28,93.3,80.9,0.4,0.8,101.5,103
2010-12-01,27.748654021475737,cropped_sst_198501.nc,2010,Dec,2011,Mackay Whitsunday Isaac,25.9,25.6,27.4,80,74.4,0.3,0.3,101.2,101.3
2010-12-01,29.085541485879396,cropped_sst_198501.nc,2010,Dec,2011,Wet Tropics,26.8,26.5,28.1,93.3,80.9,0.3,1,101.1,103.5
2011-01-01,29.226720817689973,cropped_sst_198501.nc,2011,Jan,2011,Dry Tropics,26.6,26.2,28.6,90,80.9,0.4,0.6,101.5,102.2
2011-01-01,28.47156337011092,cropped_sst_198501.nc,2011,Jan,2011,Mackay Whitsunday Isaac,25.9,25.6,28.1,76.7,74.4,0.3,0.4,101.2,101.3
2011-01-01,29.25287006736232,cropped_sst_198501.nc,2011,Jan,2011,Wet Tropics,26.8,26.5,28.8,86.7,80.9,0.3,0.5,101.1,101.6
2011-02-01,28.446788617265902,cropped_sst_198501.nc,2011,Feb,2011,Dry Tropics,26.6,26.2,28.9,20,80.9,0.4,-0.5,101.5,98.4
2011-02-01,28.09130894398932,cropped_sst_198501.nc,2011,Feb,2011,Mackay Whitsunday Isaac,25.9,25.6,28.4,26.7,74.4,0.3,-0.3,101.2,98.9
2011-02-01,28.591940428806126,cropped_sst_198501.nc,2011,Feb,2011,Wet Tropics,26.8,26.5,29,20,80.9,0.3,-0.4,101.1,98.6
2011-03-01,28.339878100366775,cropped_sst_198501.nc,2011,Mar,2011,Dry Tropics,26.6,26.2,28.2,53.3,80.9,0.4,0.1,101.5,100.5
2011-03-01,27.983802045527483,cropped_sst_198501.nc,2011,Mar,2011,Mackay Whitsunday Isaac,25.9,25.6,27.8,56.7,74.4,0.3,0.2,101.2,100.7
2011-03-01,28.640550554874572,cropped_sst_198501.nc,2011,Mar,2011,Wet Tropics,26.8,26.5,28.4,66.7,80.9,0.3,0.2,101.1,100.8
2011-04-01,26.937073162254602,cropped_sst_198501.nc,2011,Apr,2011,Dry Tropics,26.6,26.2,27.2,30,80.9,0.4,-0.3,101.5,99
2011-04-01,26.571799272965986,cropped_sst_198501.nc,2011,Apr,2011,Mackay Whitsunday Isaac,25.9,25.6,26.8,26.7,74.4,0.3,-0.2,101.2,99.1
2011-04-01,27.07787907941247,cropped_sst_198501.nc,2011,Apr,2011,Wet Tropics,26.8,26.5,27.3,26.7,80.9,0.3,-0.2,101.1,99.2
2011-05-01,25.345569160895618,cropped_sst_198501.nc,2011,May,2011,Dry Tropics,26.6,26.2,25.8,20,80.9,0.4,-0.5,101.5,98.2
2011-05-01,24.823071216897322,cropped_sst_198501.nc,2011,May,2011,Mackay Whitsunday Isaac,25.9,25.6,25.3,20,74.4,0.3,-0.5,101.2,98.1
2011-05-01,25.523411545942835,cropped_sst_198501.nc,2011,May,2011,Wet Tropics,26.8,26.5,25.9,20,80.9,0.3,-0.4,101.1,98.5
2011-06-01,23.678821116605103,cropped_sst_198501.nc,2011,Jun,2011,Dry Tropics,26.6,26.2,24.4,16.7,80.9,0.4,-0.7,101.5,97
2011-06-01,23.083394979570443,cropped_sst_198501.nc,2011,Jun,2011,Mackay Whitsunday Isaac,25.9,25.6,23.7,16.7,74.4,0.3,-0.6,101.2,97.4
2011-06-01,23.85253610163389,cropped_sst_198501.nc,2011,Jun,2011,Wet Tropics,26.8,26.5,24.6,6.7,80.9,0.3,-0.7,101.1,97
2011-07-01,22.899485073761564,cropped_sst_198501.nc,2011,Jul,2012,Dry Tropics,26.1,26.2,23.5,13.3,22.6,-0.1,-0.6,99.6,97.4
2011-07-01,21.858441270798252,cropped_sst_198501.nc,2011,Jul,2012,Mackay Whitsunday Isaac,25.4,25.6,22.6,6.7,22.6,-0.2,-0.7,99.2,96.7
2011-07-01,23.01548736276179,cropped_sst_198501.nc,2011,Jul,2012,Wet Tropics,26.4,26.5,23.9,3.3,35.6,-0.1,-0.9,99.6,96.3
2011-08-01,23.111964760757076,cropped_sst_198501.nc,2011,Aug,2012,Dry Tropics,26.1,26.2,23.5,30,22.6,-0.1,-0.4,99.6,98.3
2011-08-01,21.863200757593937,cropped_sst_198501.nc,2011,Aug,2012,Mackay Whitsunday Isaac,25.4,25.6,22.5,20,22.6,-0.2,-0.6,99.2,97.2
2011-08-01,23.491498196598425,cropped_sst_198501.nc,2011,Aug,2012,Wet Tropics,26.4,26.5,23.9,26.7,35.6,-0.1,-0.4,99.6,98.3
2011-09-01,23.682344139429937,cropped_sst_198501.nc,2011,Sep,2012,Dry Tropics,26.1,26.2,24.3,13.3,22.6,-0.1,-0.6,99.6,97.5
2011-09-01,22.51880667277997,cropped_sst_198501.nc,2011,Sep,2012,Mackay Whitsunday Isaac,25.4,25.6,23.4,3.3,22.6,-0.2,-0.9,99.2,96.2
2011-09-01,24.10648016292696,cropped_sst_198501.nc,2011,Sep,2012,Wet Tropics,26.4,26.5,24.6,13.3,35.6,-0.1,-0.5,99.6,98
2011-10-01,25.53848235329315,cropped_sst_198501.nc,2011,Oct,2012,Dry Tropics,26.1,26.2,25.5,53.3,22.6,-0.1,0,99.6,100.2
2011-10-01,24.40129048244254,cropped_sst_198501.nc,2011,Oct,2012,Mackay Whitsunday Isaac,25.4,25.6,24.8,16.7,22.6,-0.2,-0.4,99.2,98.4
2011-10-01,25.908348367532668,cropped_sst_198501.nc,2011,Oct,2012,Wet Tropics,26.4,26.5,25.8,63.3,35.6,-0.1,0.1,99.6,100.4
2011-11-01,26.89905147759249,cropped_sst_198501.nc,2011,Nov,2012,Dry Tropics,26.1,26.2,26.8,56.7,22.6,-0.1,0.1,99.6,100.4
2011-11-01,26.086267328394662,cropped_sst_198501.nc,2011,Nov,2012,Mackay Whitsunday Isaac,25.4,25.6,26.2,36.7,22.6,-0.2,-0.1,99.2,99.6
2011-11-01,27.19477431610603,cropped_sst_198501.nc,2011,Nov,2012,Wet Tropics,26.4,26.5,27,56.7,35.6,-0.1,0.2,99.6,100.7
2011-12-01,28.569932288916778,cropped_sst_198501.nc,2011,Dec,2012,Dry Tropics,26.1,26.2,28,90,22.6,-0.1,0.6,99.6,102
2011-12-01,27.71344589194581,cropped_sst_198501.nc,2011,Dec,2012,Mackay Whitsunday Isaac,25.4,25.6,27.4,63.3,22.6,-0.2,0.3,99.2,101.1
2011-12-01,28.854675067460924,cropped_sst_198501.nc,2011,Dec,2012,Wet Tropics,26.4,26.5,28.1,90,35.6,-0.1,0.8,99.6,102.7
2012-01-01,28.771720865554602,cropped_sst_198501.nc,2012,Jan,2012,Dry Tropics,26.1,26.2,28.6,53.3,22.6,-0.1,0.2,99.6,100.6
2012-01-01,28.069671593806348,cropped_sst_198501.nc,2012,Jan,2012,Mackay Whitsunday Isaac,25.4,25.6,28.1,43.3,22.6,-0.2,-0,99.2,99.9
2012-01-01,28.862897036307984,cropped_sst_198501.nc,2012,Jan,2012,Wet Tropics,26.4,26.5,28.8,50,35.6,-0.1,0.1,99.6,100.2
2012-02-01,29.232438994617,cropped_sst_198501.nc,2012,Feb,2012,Dry Tropics,26.1,26.2,28.9,80,22.6,-0.1,0.3,99.6,101.2
2012-02-01,28.847187760359265,cropped_sst_198501.nc,2012,Feb,2012,Mackay Whitsunday Isaac,25.4,25.6,28.4,80,22.6,-0.2,0.4,99.2,101.6
2012-02-01,29.209657018365412,cropped_sst_198501.nc,2012,Feb,2012,Wet Tropics,26.4,26.5,29,66.7,35.6,-0.1,0.2,99.6,100.7
2012-03-01,28.428658637897108,cropped_sst_198501.nc,2012,Mar,2012,Dry Tropics,26.1,26.2,28.2,63.3,22.6,-0.1,0.2,99.6,100.8
2012-03-01,28.190666084924747,cropped_sst_198501.nc,2012,Mar,2012,Mackay Whitsunday Isaac,25.4,25.6,27.8,70,22.6,-0.2,0.4,99.2,101.4
2012-03-01,28.56340249781144,cropped_sst_198501.nc,2012,Mar,2012,Wet Tropics,26.4,26.5,28.4,60,35.6,-0.1,0.2,99.6,100.6
2012-04-01,27.228590797279587,cropped_sst_198501.nc,2012,Apr,2012,Dry Tropics,26.1,26.2,27.2,46.7,22.6,-0.1,0,99.6,100.1
2012-04-01,26.753501374229693,cropped_sst_198501.nc,2012,Apr,2012,Mackay Whitsunday Isaac,25.4,25.6,26.8,50,22.6,-0.2,-0,99.2,99.8
2012-04-01,27.35724727169271,cropped_sst_198501.nc,2012,Apr,2012,Wet Tropics,26.4,26.5,27.3,43.3,35.6,-0.1,0.1,99.6,100.2
2012-05-01,25.478604329633843,cropped_sst_198501.nc,2012,May,2012,Dry Tropics,26.1,26.2,25.8,30,22.6,-0.1,-0.3,99.6,98.8
2012-05-01,25.099084174820497,cropped_sst_198501.nc,2012,May,2012,Mackay Whitsunday Isaac,25.4,25.6,25.3,30,22.6,-0.2,-0.2,99.2,99.2
2012-05-01,25.827942238818007,cropped_sst_198501.nc,2012,May,2012,Wet Tropics,26.4,26.5,25.9,33.3,35.6,-0.1,-0.1,99.6,99.7
2012-06-01,23.48092141707092,cropped_sst_198501.nc,2012,Jun,2012,Dry Tropics,26.1,26.2,24.4,6.7,22.6,-0.1,-0.9,99.6,96.2
2012-06-01,22.96597593520991,cropped_sst_198501.nc,2012,Jun,2012,Mackay Whitsunday Isaac,25.4,25.6,23.7,6.7,22.6,-0.2,-0.7,99.2,96.9
2012-06-01,23.878889906707652,cropped_sst_198501.nc,2012,Jun,2012,Wet Tropics,26.4,26.5,24.6,13.3,35.6,-0.1,-0.7,99.6,97.1
2012-07-01,22.742723563176185,cropped_sst_198501.nc,2012,Jul,2013,Dry Tropics,26.2,26.2,23.5,3.3,35.6,0,-0.8,100,96.8
2012-07-01,22.006396869726473,cropped_sst_198501.nc,2012,Jul,2013,Mackay Whitsunday Isaac,25.5,25.6,22.6,16.7,32.3,-0.1,-0.6,99.6,97.4
2012-07-01,23.318610125930732,cropped_sst_198501.nc,2012,Jul,2013,Wet Tropics,26.5,26.5,23.9,13.3,45.3,0,-0.6,100,97.6
2012-08-01,23.025271020284514,cropped_sst_198501.nc,2012,Aug,2013,Dry Tropics,26.2,26.2,23.5,20,35.6,0,-0.5,100,98
2012-08-01,21.746697502594984,cropped_sst_198501.nc,2012,Aug,2013,Mackay Whitsunday Isaac,25.5,25.6,22.5,6.7,32.3,-0.1,-0.8,99.6,96.7
2012-08-01,23.646832139053068,cropped_sst_198501.nc,2012,Aug,2013,Wet Tropics,26.5,26.5,23.9,40,45.3,0,-0.3,100,98.9
2012-09-01,24.538089496333424,cropped_sst_198501.nc,2012,Sep,2013,Dry Tropics,26.2,26.2,24.3,66.7,35.6,0,0.2,100,101
2012-09-01,23.444449587071194,cropped_sst_198501.nc,2012,Sep,2013,Mackay Whitsunday Isaac,25.5,25.6,23.4,56.7,32.3,-0.1,0,99.6,100.2
2012-09-01,24.72616425490121,cropped_sst_198501.nc,2012,Sep,2013,Wet Tropics,26.5,26.5,24.6,63.3,45.3,0,0.1,100,100.5
2012-10-01,25.532899729927703,cropped_sst_198501.nc,2012,Oct,2013,Dry Tropics,26.2,26.2,25.5,46.7,35.6,0,0,100,100.1
2012-10-01,24.76120261369647,cropped_sst_198501.nc,2012,Oct,2013,Mackay Whitsunday Isaac,25.5,25.6,24.8,50,32.3,-0.1,-0,99.6,99.8
2012-10-01,25.83721119918548,cropped_sst_198501.nc,2012,Oct,2013,Wet Tropics,26.5,26.5,25.8,56.7,45.3,0,0,100,100.1
2012-11-01,26.75612471872552,cropped_sst_198501.nc,2012,Nov,2013,Dry Tropics,26.2,26.2,26.8,40,35.6,0,-0,100,99.8
2012-11-01,26.04799721000594,cropped_sst_198501.nc,2012,Nov,2013,Mackay Whitsunday Isaac,25.5,25.6,26.2,33.3,32.3,-0.1,-0.2,99.6,99.4
2012-11-01,26.900243690297923,cropped_sst_198501.nc,2012,Nov,2013,Wet Tropics,26.5,26.5,27,43.3,45.3,0,-0.1,100,99.6
2012-12-01,27.980460720010566,cropped_sst_198501.nc,2012,Dec,2013,Dry Tropics,26.2,26.2,28,36.7,35.6,0,-0,100,99.9
2012-12-01,27.509148940898886,cropped_sst_198501.nc,2012,Dec,2013,Mackay Whitsunday Isaac,25.5,25.6,27.4,46.7,32.3,-0.1,0.1,99.6,100.4
2012-12-01,28.120333948720663,cropped_sst_198501.nc,2012,Dec,2013,Wet Tropics,26.5,26.5,28.1,36.7,45.3,0,0,100,100.1
2013-01-01,28.676205942624307,cropped_sst_198501.nc,2013,Jan,2013,Dry Tropics,26.2,26.2,28.6,46.7,35.6,0,0.1,100,100.3
2013-01-01,28.222132276981434,cropped_sst_198501.nc,2013,Jan,2013,Mackay Whitsunday Isaac,25.5,25.6,28.1,50,32.3,-0.1,0.1,99.6,100.4
2013-01-01,28.789449498971877,cropped_sst_198501.nc,2013,Jan,2013,Wet Tropics,26.5,26.5,28.8,46.7,45.3,0,-0,100,100
2013-02-01,29.19403789747698,cropped_sst_198501.nc,2013,Feb,2013,Dry Tropics,26.2,26.2,28.9,73.3,35.6,0,0.3,100,101
2013-02-01,28.63105921961443,cropped_sst_198501.nc,2013,Feb,2013,Mackay Whitsunday Isaac,25.5,25.6,28.4,66.7,32.3,-0.1,0.2,99.6,100.8
2013-02-01,29.37694043803301,cropped_sst_198501.nc,2013,Feb,2013,Wet Tropics,26.5,26.5,29,83.3,45.3,0,0.4,100,101.3
2013-03-01,28.46772356214239,cropped_sst_198501.nc,2013,Mar,2013,Dry Tropics,26.2,26.2,28.2,66.7,35.6,0,0.3,100,100.9
2013-03-01,27.71711842910103,cropped_sst_198501.nc,2013,Mar,2013,Mackay Whitsunday Isaac,25.5,25.6,27.8,36.7,32.3,-0.1,-0.1,99.6,99.7
2013-03-01,28.81718413666267,cropped_sst_198501.nc,2013,Mar,2013,Wet Tropics,26.5,26.5,28.4,80,45.3,0,0.4,100,101.5
2013-04-01,27.17177505803302,cropped_sst_198501.nc,2013,Apr,2013,Dry Tropics,26.2,26.2,27.2,36.7,35.6,0,-0,100,99.9
2013-04-01,26.674777987265784,cropped_sst_198501.nc,2013,Apr,2013,Mackay Whitsunday Isaac,25.5,25.6,26.8,36.7,32.3,-0.1,-0.1,99.6,99.5
2013-04-01,27.38936821734432,cropped_sst_198501.nc,2013,Apr,2013,Wet Tropics,26.5,26.5,27.3,50,45.3,0,0.1,100,100.3
2013-05-01,25.756788662132532,cropped_sst_198501.nc,2013,May,2013,Dry Tropics,26.2,26.2,25.8,46.7,35.6,0,-0,100,99.8
2013-05-01,25.303048103854792,cropped_sst_198501.nc,2013,May,2013,Mackay Whitsunday Isaac,25.5,25.6,25.3,40,32.3,-0.1,0,99.6,100
2013-05-01,26.06634473284229,cropped_sst_198501.nc,2013,May,2013,Wet Tropics,26.5,26.5,25.9,53.3,45.3,0,0.2,100,100.6
2013-06-01,24.585243902232264,cropped_sst_198501.nc,2013,Jun,2013,Dry Tropics,26.2,26.2,24.4,56.7,35.6,0,0.2,100,100.8
2013-06-01,23.809250687802972,cropped_sst_198501.nc,2013,Jun,2013,Mackay Whitsunday Isaac,25.5,25.6,23.7,50,32.3,-0.1,0.1,99.6,100.5
2013-06-01,24.846633577174657,cropped_sst_198501.nc,2013,Jun,2013,Wet Tropics,26.5,26.5,24.6,56.7,45.3,0,0.2,100,101
2013-07-01,23.663658553022678,cropped_sst_198501.nc,2013,Jul,2014,Dry Tropics,26.4,26.2,23.5,60,55,0.2,0.2,100.8,100.7
2013-07-01,22.813913057734855,cropped_sst_198501.nc,2013,Jul,2014,Mackay Whitsunday Isaac,25.8,25.6,22.6,63.3,58.2,0.2,0.2,100.8,100.9
